Curso;Unidade Curricular;Turma;Turno;Inscritos no turno;Dia da semana;Data da aula;Hora início da aula;Hora fim da aula;Características da sala pedida para a aula;Sala atribuída à aula
LIGE, LIGE-PL;Gestão de Projectos de Tecnologia e Sistemas de Informação;IGE-PL-D2, IGE-PL-D1;L5249T03;29;Seg;26/09/2022;19:30:00;21:00:00;Sala de Aulas normal;C6.02
LIGE, LIGE-PL;Gestão de Projectos de Tecnologia e Sistemas de Informação;IGE-PL-D2, IGE-PL-D1;L5249T03;29;Seg;19/09/2022;19:30:00;21:00:00;Sala de Aulas normal;C6.02
LIGE, LIGE-PL;Gestão de Projectos de Tecnologia e Sistemas de Informação;IGE-PL-D2, IGE-PL-D1;L5249T03;29;Seg;12/09/2022;19:30:00;21:00:00;Sala de Aulas normal;C6.02
CT, LCP, LS, LS-PL;Introdução ao Excel;CPA2, CPA1, CT-ESPP-04;01800PL07;23;Sex;21/10/2022;09:30:00;12:30:00;Laboratório de Informática;D1.02
CT, LCP, LS, LS-PL;Introdução ao Excel;CPA2, CPA1, CT-ESPP-04;01800PL07;23;Sex;14/10/2022;09:30:00;12:30:00;Laboratório de Informática;D1.02
CT, LCP, LS, LS-PL;Introdução ao Excel;CPA2, CPA1, CT-ESPP-04;01800PL07;23;Sex;07/10/2022;09:30:00;12:30:00;Laboratório de Informática;D1.02
CT, LCP, LS, LS-PL;Introdução ao Excel;CPA2, CPA1, CT-ESPP-04;01800PL07;23;Sex;30/09/2022;09:30:00;12:30:00;Laboratório de Informática;D1.02
CT;Gestão de Stress;CI-CT-01;03562TP01;29;Seg;05/12/2022;11:00:00;13:00:00;Sala de Aulas normal;1E+07
CT;Gestão de Stress;CI-CT-01;03562TP01;29;Seg;28/11/2022;11:00:00;13:00:00;Sala de Aulas normal;1E+07
CT;Gestão de Stress;CI-CT-01;03562TP01;29;Seg;21/11/2022;11:00:00;13:00:00;Sala de Aulas normal;1E+07
CT;Gestão de Stress;CI-CT-01;03562TP01;29;Seg;14/11/2022;11:00:00;13:00:00;Sala de Aulas normal;1E+07
CT;Gestão de Stress;CI-CT-01;03562TP01;29;Seg;07/11/2022;11:00:00;13:00:00;Sala de Aulas normal;1E+07
CT;Gestão de Stress;CI-CT-01;03562TP01;29;Seg;31/10/2022;11:00:00;13:00:00;Sala de Aulas normal;1E+07
LE, LP;Psicologia das Organizações e do Trabalho;PB4, PB2;02399TP02;43;Ter;13/12/2022;14:30:00;16:00:00;Sala/anfiteatro aulas;Auditório 0NE01
LE, LP;Psicologia das Organizações e do Trabalho;PB4, PB2;02399TP02;43;Ter;06/12/2022;14:30:00;16:00:00;Sala de Aulas normal;Auditório 0NE01
LE, LP;Psicologia das Organizações e do Trabalho;PB4, PB2;02399TP02;43;Ter;29/11/2022;14:30:00;16:00:00;Sala de Aulas normal;Auditório 0NE01
LE, LP;Psicologia das Organizações e do Trabalho;PB4, PB2;02399TP02;43;Ter;22/11/2022;14:30:00;16:00:00;Sala de Aulas normal;Auditório 0NE01
LE, LP;Psicologia das Organizações e do Trabalho;PB4, PB2;02399TP02;43;Ter;15/11/2022;14:30:00;16:00:00;Sala de Aulas normal;Auditório 0NE01
LE, LP;Psicologia das Organizações e do Trabalho;PB4, PB2;02399TP02;43;Ter;08/11/2022;14:30:00;16:00:00;Sala de Aulas normal;Auditório 0NE01
LE, LP;Psicologia das Organizações e do Trabalho;PB4, PB2;02399TP02;43;Ter;25/10/2022;14:30:00;16:00:00;Sala de Aulas normal;Auditório 0NE01
LE, LP;Psicologia das Organizações e do Trabalho;PB4, PB2;02399TP02;43;Ter;18/10/2022;14:30:00;16:00:00;Sala de Aulas normal;Auditório 0NE01
LE, LP;Psicologia das Organizações e do Trabalho;PB4, PB2;02399TP02;43;Ter;11/10/2022;14:30:00;16:00:00;Sala de Aulas normal;Auditório 0NE01
LE, LP;Psicologia das Organizações e do Trabalho;PB4, PB2;02399TP02;43;Ter;04/10/2022;14:30:00;16:00:00;Sala de Aulas normal;Auditório 0NE01
LE, LP;Psicologia das Organizações e do Trabalho;PB4, PB2;02399TP02;43;Ter;27/09/2022;14:30:00;16:00:00;Sala de Aulas normal;Auditório 0NE01
LE, LP;Psicologia das Organizações e do Trabalho;PB4, PB2;02399TP02;43;Ter;20/09/2022;14:30:00;16:00:00;Sala de Aulas normal;Auditório 0NE01
LE, LP;Psicologia das Organizações e do Trabalho;PB4, PB2;02399TP02;43;Ter;13/12/2022;13:00:00;14:30:00;Sala/anfiteatro aulas;Auditório 0NE01
LE, LP;Psicologia das Organizações e do Trabalho;PB4, PB2;02399TP02;43;Ter;06/12/2022;13:00:00;14:30:00;Sala de Aulas normal;Auditório 0NE01
LE, LP;Psicologia das Organizações e do Trabalho;PB4, PB2;02399TP02;43;Ter;29/11/2022;13:00:00;14:30:00;Sala de Aulas normal;Auditório 0NE01
LE, LP;Psicologia das Organizações e do Trabalho;PB4, PB2;02399TP02;43;Ter;22/11/2022;13:00:00;14:30:00;Sala de Aulas normal;Auditório 0NE01
LE, LP;Psicologia das Organizações e do Trabalho;PB4, PB2;02399TP02;43;Ter;15/11/2022;13:00:00;14:30:00;Sala de Aulas normal;Auditório 0NE01
LE, LP;Psicologia das Organizações e do Trabalho;PB4, PB2;02399TP02;43;Ter;08/11/2022;13:00:00;14:30:00;Sala de Aulas normal;Auditório 0NE01
LE, LP;Psicologia das Organizações e do Trabalho;PB4, PB2;02399TP02;43;Ter;25/10/2022;13:00:00;14:30:00;Sala de Aulas normal;Auditório 0NE01
LE, LP;Psicologia das Organizações e do Trabalho;PB4, PB2;02399TP02;43;Ter;18/10/2022;13:00:00;14:30:00;Sala de Aulas normal;Auditório 0NE01
LE, LP;Psicologia das Organizações e do Trabalho;PB4, PB2;02399TP02;43;Ter;11/10/2022;13:00:00;14:30:00;Sala de Aulas normal;Auditório 0NE01
LE, LP;Psicologia das Organizações e do Trabalho;PB4, PB2;02399TP02;43;Ter;04/10/2022;13:00:00;14:30:00;Sala de Aulas normal;Auditório 0NE01
LE, LP;Psicologia das Organizações e do Trabalho;PB4, PB2;02399TP02;43;Ter;27/09/2022;13:00:00;14:30:00;Sala de Aulas normal;Auditório 0NE01
LE, LP;Psicologia das Organizações e do Trabalho;PB4, PB2;02399TP02;43;Ter;20/09/2022;13:00:00;14:30:00;Sala de Aulas normal;Auditório 0NE01
DATMC;Projecto de Investigação em Arquitectura dos Territórios Metropolitanos Contemporâneos (24ects);DATMC1;03953TP01;8;Ter;13/12/2022;18:00:00;20:00:00;Sala/anfiteatro aulas;C3.02
DATMC;Projecto de Investigação em Arquitectura dos Territórios Metropolitanos Contemporâneos (24ects);DATMC1;03953TP01;8;Ter;06/12/2022;18:00:00;20:00:00;Sala/anfiteatro aulas;C3.02
DATMC;Projecto de Investigação em Arquitectura dos Territórios Metropolitanos Contemporâneos (24ects);DATMC1;03953TP01;8;Ter;29/11/2022;18:00:00;20:00:00;Sala Aulas Mestrado;C3.02
DATMC;Projecto de Investigação em Arquitectura dos Territórios Metropolitanos Contemporâneos (24ects);DATMC1;03953TP01;8;Ter;22/11/2022;18:00:00;20:00:00;Sala Aulas Mestrado;C3.02
DATMC;Projecto de Investigação em Arquitectura dos Territórios Metropolitanos Contemporâneos (24ects);DATMC1;03953TP01;8;Ter;08/11/2022;18:00:00;20:00:00;Sala/anfiteatro aulas;C3.02
DATMC;Projecto de Investigação em Arquitectura dos Territórios Metropolitanos Contemporâneos (24ects);DATMC1;03953TP01;8;Ter;25/10/2022;18:00:00;20:00:00;Sala Aulas Mestrado;C3.02
DATMC;Projecto de Investigação em Arquitectura dos Territórios Metropolitanos Contemporâneos (24ects);DATMC1;03953TP01;8;Ter;18/10/2022;18:00:00;20:00:00;Sala Aulas Mestrado;C3.02
CIISTA;Redes Definidas por Software;CI-ISTA-Master-1;03358S02;16;Sex;14/10/2022;13:00:00;14:30:00;Sala de Aulas normal;
CIISTA;Redes Definidas por Software;CI-ISTA-Master-1;03358S02;16;Sex;07/10/2022;13:00:00;14:30:00;Sala de Aulas normal;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;ET-A8, ET-A7, ET-A6, ET-A5;L0782PL12;29;Qua;14/12/2022;09:30:00;11:00:00;Laboratório de Informática;D1.06
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;ET-A8, ET-A7, ET-A6, ET-A5;L0782PL12;29;Qua;07/12/2022;09:30:00;11:00:00;Laboratório de Informática;D1.06
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;ET-A8, ET-A7, ET-A6, ET-A5;L0782PL12;29;Qua;30/11/2022;09:30:00;11:00:00;Laboratório de Informática;D1.06
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;ET-A8, ET-A7, ET-A6, ET-A5;L0782PL12;29;Qua;23/11/2022;09:30:00;11:00:00;Laboratório de Informática;D1.06
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;ET-A8, ET-A7, ET-A6, ET-A5;L0782PL12;29;Qua;16/11/2022;09:30:00;11:00:00;Laboratório de Informática;D1.06
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;ET-A8, ET-A7, ET-A6, ET-A5;L0782PL12;29;Qua;09/11/2022;09:30:00;11:00:00;Laboratório de Informática;D1.06
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;ET-A8, ET-A7, ET-A6, ET-A5;L0782PL12;29;Qua;26/10/2022;09:30:00;11:00:00;Laboratório de Informática;D1.06
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;ET-A8, ET-A7, ET-A6, ET-A5;L0782PL12;29;Qua;19/10/2022;09:30:00;11:00:00;Laboratório de Informática;D1.06
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;ET-A8, ET-A7, ET-A6, ET-A5;L0782PL12;29;Qua;12/10/2022;09:30:00;11:00:00;Laboratório de Informática;D1.06
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;ET-A8, ET-A7, ET-A6, ET-A5;L0782PL12;29;Qua;28/09/2022;09:30:00;11:00:00;Laboratório de Informática;D1.06
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;ET-A8, ET-A7, ET-A6, ET-A5;L0782PL12;29;Qua;21/09/2022;09:30:00;11:00:00;Laboratório de Informática;D1.06
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;ET-A8, ET-A7, ET-A6, ET-A5;L0782PL12;29;Qua;14/09/2022;09:30:00;11:00:00;Não necessita de sala;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;ET-A8, ET-A7, ET-A6, ET-A5;L0782PL12;29;Qua;14/12/2022;11:00:00;12:30:00;Laboratório de Informática;D1.06
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;ET-A8, ET-A7, ET-A6, ET-A5;L0782PL12;29;Qua;07/12/2022;11:00:00;12:30:00;Laboratório de Informática;D1.06
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;ET-A8, ET-A7, ET-A6, ET-A5;L0782PL12;29;Qua;30/11/2022;11:00:00;12:30:00;Laboratório de Informática;D1.06
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;ET-A8, ET-A7, ET-A6, ET-A5;L0782PL12;29;Qua;23/11/2022;11:00:00;12:30:00;Laboratório de Informática;D1.06
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;ET-A8, ET-A7, ET-A6, ET-A5;L0782PL12;29;Qua;16/11/2022;11:00:00;12:30:00;Laboratório de Informática;D1.06
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;ET-A8, ET-A7, ET-A6, ET-A5;L0782PL12;29;Qua;09/11/2022;11:00:00;12:30:00;Laboratório de Informática;D1.06
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;ET-A8, ET-A7, ET-A6, ET-A5;L0782PL12;29;Qua;26/10/2022;11:00:00;12:30:00;Laboratório de Informática;D1.06
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;ET-A8, ET-A7, ET-A6, ET-A5;L0782PL12;29;Qua;19/10/2022;11:00:00;12:30:00;Laboratório de Informática;D1.06
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;ET-A8, ET-A7, ET-A6, ET-A5;L0782PL12;29;Qua;12/10/2022;11:00:00;12:30:00;Laboratório de Informática;D1.06
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;ET-A8, ET-A7, ET-A6, ET-A5;L0782PL12;29;Qua;28/09/2022;11:00:00;12:30:00;Laboratório de Informática;D1.06
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;ET-A8, ET-A7, ET-A6, ET-A5;L0782PL12;29;Qua;21/09/2022;11:00:00;12:30:00;Laboratório de Informática;D1.06
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;ET-A8, ET-A7, ET-A6, ET-A5;L0782PL12;29;Qua;14/09/2022;11:00:00;12:30:00;Não necessita de sala;
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Sex;09/12/2022;11:00:00;12:30:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Sex;02/12/2022;11:00:00;12:30:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Sex;25/11/2022;11:00:00;12:30:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Sex;18/11/2022;11:00:00;12:30:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Sex;11/11/2022;11:00:00;12:30:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Sex;04/11/2022;11:00:00;12:30:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Sex;28/10/2022;11:00:00;12:30:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Sex;21/10/2022;11:00:00;12:30:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Sex;14/10/2022;11:00:00;12:30:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Sex;07/10/2022;11:00:00;12:30:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Sex;30/09/2022;11:00:00;12:30:00;Sala/anfiteatro aulas;Auditório Silva Leal
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Sex;23/09/2022;11:00:00;12:30:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Seg;05/12/2022;09:30:00;11:00:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Seg;28/11/2022;09:30:00;11:00:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Seg;21/11/2022;09:30:00;11:00:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Seg;14/11/2022;09:30:00;11:00:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Seg;07/11/2022;09:30:00;11:00:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Seg;31/10/2022;09:30:00;11:00:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Seg;24/10/2022;09:30:00;11:00:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Seg;17/10/2022;09:30:00;11:00:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Seg;10/10/2022;09:30:00;11:00:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Seg;03/10/2022;09:30:00;11:00:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Seg;26/09/2022;09:30:00;11:00:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Seg;19/09/2022;09:30:00;11:00:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Seg;05/12/2022;11:00:00;12:30:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Seg;28/11/2022;11:00:00;12:30:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Seg;21/11/2022;11:00:00;12:30:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Seg;14/11/2022;11:00:00;12:30:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Seg;07/11/2022;11:00:00;12:30:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Seg;31/10/2022;11:00:00;12:30:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Seg;24/10/2022;11:00:00;12:30:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Seg;17/10/2022;11:00:00;12:30:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Seg;10/10/2022;11:00:00;12:30:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Seg;03/10/2022;11:00:00;12:30:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Seg;26/09/2022;11:00:00;12:30:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Seg;19/09/2022;11:00:00;12:30:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Sex;09/12/2022;09:30:00;11:00:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Sex;02/12/2022;09:30:00;11:00:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Sex;25/11/2022;09:30:00;11:00:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Sex;18/11/2022;09:30:00;11:00:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Sex;11/11/2022;09:30:00;11:00:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Sex;04/11/2022;09:30:00;11:00:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Sex;28/10/2022;09:30:00;11:00:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Sex;21/10/2022;09:30:00;11:00:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Sex;14/10/2022;09:30:00;11:00:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Sex;07/10/2022;09:30:00;11:00:00;Arq 4;B3.04
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Sex;30/09/2022;09:30:00;11:00:00;Sala/anfiteatro aulas;AA2.28
MIA;Projecto Final de Arquitectura (2020);ARQ-E4;PFAPL11;11;Sex;23/09/2022;09:30:00;11:00:00;Arq 4;B3.04
LEI, LEI-PL;Tópicos de Matemática para Computação;EI-B9, EI-B8, EI-B7, EI-B12, EI-B11, EI-B10;03723TP02;37;Qui;15/12/2022;09:30:00;11:00:00;Sala de Aulas normal;C4.02
LEI, LEI-PL;Tópicos de Matemática para Computação;EI-B9, EI-B8, EI-B7, EI-B12, EI-B11, EI-B10;03723TP02;37;Qui;24/11/2022;09:30:00;11:00:00;Sala de Aulas normal;C4.02
LEI, LEI-PL;Tópicos de Matemática para Computação;EI-B9, EI-B8, EI-B7, EI-B12, EI-B11, EI-B10;03723TP02;37;Qui;17/11/2022;09:30:00;11:00:00;Sala de Aulas normal;C4.02
LEI, LEI-PL;Tópicos de Matemática para Computação;EI-B9, EI-B8, EI-B7, EI-B12, EI-B11, EI-B10;03723TP02;37;Qui;10/11/2022;09:30:00;11:00:00;Sala de Aulas normal;C4.02
LEI, LEI-PL;Tópicos de Matemática para Computação;EI-B9, EI-B8, EI-B7, EI-B12, EI-B11, EI-B10;03723TP02;37;Qui;27/10/2022;09:30:00;11:00:00;Sala de Aulas normal;C4.02
LEI, LEI-PL;Tópicos de Matemática para Computação;EI-B9, EI-B8, EI-B7, EI-B12, EI-B11, EI-B10;03723TP02;37;Qui;20/10/2022;09:30:00;11:00:00;Sala de Aulas normal;C4.02
LEI, LEI-PL;Tópicos de Matemática para Computação;EI-B9, EI-B8, EI-B7, EI-B12, EI-B11, EI-B10;03723TP02;37;Qui;13/10/2022;09:30:00;11:00:00;Sala de Aulas normal;C4.02
LEI, LEI-PL;Tópicos de Matemática para Computação;EI-B9, EI-B8, EI-B7, EI-B12, EI-B11, EI-B10;03723TP02;37;Qui;06/10/2022;09:30:00;11:00:00;Sala de Aulas normal;C4.02
LEI, LEI-PL;Tópicos de Matemática para Computação;EI-B9, EI-B8, EI-B7, EI-B12, EI-B11, EI-B10;03723TP02;37;Qui;29/09/2022;09:30:00;11:00:00;Sala de Aulas normal;C4.02
LEI, LEI-PL;Tópicos de Matemática para Computação;EI-B9, EI-B8, EI-B7, EI-B12, EI-B11, EI-B10;03723TP02;37;Qui;22/09/2022;09:30:00;11:00:00;Sala de Aulas normal;C4.02
LEI, LEI-PL;Tópicos de Matemática para Computação;EI-B9, EI-B8, EI-B7, EI-B12, EI-B11, EI-B10;03723TP02;37;Qui;15/09/2022;09:30:00;11:00:00;Sala de Aulas normal;C4.02
LEI, LEI-PL;Tópicos de Matemática para Computação;EI-B9, EI-B8, EI-B7, EI-B12, EI-B11, EI-B10;03723TP02;37;Sex;16/12/2022;08:00:00;09:30:00;Sala de Aulas normal;C4.06
LEI, LEI-PL;Tópicos de Matemática para Computação;EI-B9, EI-B8, EI-B7, EI-B12, EI-B11, EI-B10;03723TP02;37;Sex;09/12/2022;08:00:00;09:30:00;Sala de Aulas normal;C4.06
LEI, LEI-PL;Tópicos de Matemática para Computação;EI-B9, EI-B8, EI-B7, EI-B12, EI-B11, EI-B10;03723TP02;37;Sex;02/12/2022;08:00:00;09:30:00;Sala de Aulas normal;C4.06
LEI, LEI-PL;Tópicos de Matemática para Computação;EI-B9, EI-B8, EI-B7, EI-B12, EI-B11, EI-B10;03723TP02;37;Sex;25/11/2022;08:00:00;09:30:00;Sala de Aulas normal;C4.06
LEI, LEI-PL;Tópicos de Matemática para Computação;EI-B9, EI-B8, EI-B7, EI-B12, EI-B11, EI-B10;03723TP02;37;Sex;18/11/2022;08:00:00;09:30:00;Sala de Aulas normal;C4.06
LEI, LEI-PL;Tópicos de Matemática para Computação;EI-B9, EI-B8, EI-B7, EI-B12, EI-B11, EI-B10;03723TP02;37;Sex;11/11/2022;08:00:00;09:30:00;Sala de Aulas normal;C4.06
LEI, LEI-PL;Tópicos de Matemática para Computação;EI-B9, EI-B8, EI-B7, EI-B12, EI-B11, EI-B10;03723TP02;37;Sex;28/10/2022;08:00:00;09:30:00;Sala de Aulas normal;C4.06
LEI, LEI-PL;Tópicos de Matemática para Computação;EI-B9, EI-B8, EI-B7, EI-B12, EI-B11, EI-B10;03723TP02;37;Sex;21/10/2022;08:00:00;09:30:00;Sala de Aulas normal;C4.06
LEI, LEI-PL;Tópicos de Matemática para Computação;EI-B9, EI-B8, EI-B7, EI-B12, EI-B11, EI-B10;03723TP02;37;Sex;14/10/2022;08:00:00;09:30:00;Sala de Aulas normal;C4.06
LEI, LEI-PL;Tópicos de Matemática para Computação;EI-B9, EI-B8, EI-B7, EI-B12, EI-B11, EI-B10;03723TP02;37;Sex;07/10/2022;08:00:00;09:30:00;Sala de Aulas normal;C4.06
LEI, LEI-PL;Tópicos de Matemática para Computação;EI-B9, EI-B8, EI-B7, EI-B12, EI-B11, EI-B10;03723TP02;37;Sex;30/09/2022;08:00:00;09:30:00;Sala de Aulas normal;C4.06
LEI, LEI-PL;Tópicos de Matemática para Computação;EI-B9, EI-B8, EI-B7, EI-B12, EI-B11, EI-B10;03723TP02;37;Sex;23/09/2022;08:00:00;09:30:00;Sala de Aulas normal;C4.06
LEI, LEI-PL;Tópicos de Matemática para Computação;EI-B9, EI-B8, EI-B7, EI-B12, EI-B11, EI-B10;03723TP02;37;Sex;16/09/2022;08:00:00;09:30:00;Sala de Aulas normal;C4.06
LEI, LEI-PL;Tópicos de Matemática para Computação;EI-B9, EI-B8, EI-B7, EI-B12, EI-B11, EI-B10;03723TP02;37;Qua;14/12/2022;08:00:00;09:30:00;Sala de Aulas normal;C6.08
LEI, LEI-PL;Tópicos de Matemática para Computação;EI-B9, EI-B8, EI-B7, EI-B12, EI-B11, EI-B10;03723TP02;37;Qua;07/12/2022;08:00:00;09:30:00;Sala de Aulas normal;C6.08
LEI, LEI-PL;Tópicos de Matemática para Computação;EI-B9, EI-B8, EI-B7, EI-B12, EI-B11, EI-B10;03723TP02;37;Qua;30/11/2022;08:00:00;09:30:00;Sala de Aulas normal;C6.08
LEI, LEI-PL;Tópicos de Matemática para Computação;EI-B9, EI-B8, EI-B7, EI-B12, EI-B11, EI-B10;03723TP02;37;Qua;23/11/2022;08:00:00;09:30:00;Sala de Aulas normal;C6.08
LEI, LEI-PL;Tópicos de Matemática para Computação;EI-B9, EI-B8, EI-B7, EI-B12, EI-B11, EI-B10;03723TP02;37;Qua;16/11/2022;08:00:00;09:30:00;Sala de Aulas normal;C6.08
LEI, LEI-PL;Tópicos de Matemática para Computação;EI-B9, EI-B8, EI-B7, EI-B12, EI-B11, EI-B10;03723TP02;37;Qua;09/11/2022;08:00:00;09:30:00;Sala de Aulas normal;C6.08
LEI, LEI-PL;Tópicos de Matemática para Computação;EI-B9, EI-B8, EI-B7, EI-B12, EI-B11, EI-B10;03723TP02;37;Qua;26/10/2022;08:00:00;09:30:00;Sala de Aulas normal;C6.08
LEI, LEI-PL;Tópicos de Matemática para Computação;EI-B9, EI-B8, EI-B7, EI-B12, EI-B11, EI-B10;03723TP02;37;Qua;19/10/2022;08:00:00;09:30:00;Sala de Aulas normal;C6.08
LEI, LEI-PL;Tópicos de Matemática para Computação;EI-B9, EI-B8, EI-B7, EI-B12, EI-B11, EI-B10;03723TP02;37;Qua;12/10/2022;08:00:00;09:30:00;Sala de Aulas normal;C6.08
LEI, LEI-PL;Tópicos de Matemática para Computação;EI-B9, EI-B8, EI-B7, EI-B12, EI-B11, EI-B10;03723TP02;37;Qua;28/09/2022;08:00:00;09:30:00;Sala de Aulas normal;C6.08
LEI, LEI-PL;Tópicos de Matemática para Computação;EI-B9, EI-B8, EI-B7, EI-B12, EI-B11, EI-B10;03723TP02;37;Qua;21/09/2022;08:00:00;09:30:00;Sala de Aulas normal;C6.08
